FX,Time,Open,High,Low,Close,Volume
AUD_USD,2010-01-02,0.8977,0.89909,0.8968,0.89856,330
AUD_USD,2010-01-03,0.8986,0.91367,0.89389,0.912655,15449
AUD_USD,2010-01-04,0.912695,0.91742,0.90927,0.911835,17119
AUD_USD,2010-01-05,0.911755,0.92172,0.90989,0.919715,16740
AUD_USD,2010-01-06,0.919595,0.92666,0.91596,0.917405,18321
AUD_USD,2010-01-07,0.917525,0.92537,0.91236,0.92471,18262
AUD_USD,2010-01-08,0.92471,0.92471,0.92471,0.92471,1
AUD_USD,2010-01-09,0.92509,0.92998,0.92494,0.929105,1052
AUD_USD,2010-01-10,0.929075,0.93252,0.92752,0.929635,15548
AUD_USD,2010-01-11,0.929595,0.93061,0.91714,0.919985,21139
AUD_USD,2010-01-12,0.920175,0.92674,0.91898,0.924135,18858
AUD_USD,2010-01-13,0.924355,0.933,0.92164,0.931735,17895
AUD_USD,2010-01-14,0.931825,0.93188,0.92154,0.92271,17260
AUD_USD,2010-01-16,0.92259,0.92272,0.92048,0.92086,370
AUD_USD,2010-01-17,0.9209,0.92796,0.91749,0.92628,10329
AUD_USD,2010-01-18,0.92632,0.92744,0.91756,0.923165,16516
AUD_USD,2010-01-19,0.923205,0.92424,0.90729,0.910055,24731
AUD_USD,2010-01-20,0.910205,0.91464,0.89972,0.899875,26802
AUD_USD,2010-01-21,0.899965,0.90928,0.89833,0.90061,25300
AUD_USD,2010-01-22,0.90057,0.90057,0.90057,0.90057,1
AUD_USD,2010-01-23,0.90098,0.90388,0.89963,0.90344,919
AUD_USD,2010-01-24,0.90338,0.90932,0.90144,0.904145,18012
AUD_USD,2010-01-25,0.904045,0.90844,0.89382,0.898555,23897
AUD_USD,2010-01-26,0.898495,0.90456,0.89104,0.895315,27250
AUD_USD,2010-01-27,0.895245,0.90478,0.89295,0.894635,25429
AUD_USD,2010-01-28,0.894425,0.89626,0.88339,0.88374,27815
AUD_USD,2010-01-29,0.88374,0.88374,0.88374,0.88374,1
AUD_USD,2010-01-30,0.88396,0.8841,0.87784,0.87985,1371
AUD_USD,2010-01-31,0.87996,0.8919,0.87886,0.891335,20427
AUD_USD,2010-02-01,0.891295,0.89272,0.8781,0.886375,21439
AUD_USD,2010-02-02,0.886275,0.8916,0.88134,0.882945,18419
AUD_USD,2010-02-03,0.882835,0.88288,0.86074,0.864585,23897
AUD_USD,2010-02-04,0.864455,0.87182,0.85785,0.86836,31208
AUD_USD,2010-02-05,0.86845,0.86845,0.86845,0.86845,2
AUD_USD,2010-02-06,0.86865,0.8725,0.86753,0.86762,1483
AUD_USD,2010-02-07,0.86767,0.87089,0.86406,0.864635,19523
AUD_USD,2010-02-08,0.864785,0.87972,0.86142,0.878745,25036
AUD_USD,2010-02-09,0.878705,0.87966,0.87097,0.875485,23454
AUD_USD,2010-02-10,0.875395,0.89206,0.875,0.890335,23995
AUD_USD,2010-02-11,0.890295,0.89158,0.87848,0.88774,22324
AUD_USD,2010-02-12,0.8877,0.8877,0.8877,0.8877,1
AUD_USD,2010-02-13,0.8875,0.88875,0.88651,0.88835,329
AUD_USD,2010-02-14,0.88839,0.89096,0.88482,0.888305,8577
AUD_USD,2010-02-15,0.888205,0.90273,0.88774,0.902095,16315
AUD_USD,2010-02-16,0.902025,0.9036,0.89738,0.899425,15453
AUD_USD,2010-02-17,0.899375,0.90264,0.8924,0.894175,20543
AUD_USD,2010-02-18,0.894425,0.89897,0.88786,0.89889,25123
AUD_USD,2010-02-19,0.89894,0.89894,0.89894,0.89894,1
AUD_USD,2010-02-20,0.89923,0.90201,0.89863,0.90132,637
AUD_USD,2010-02-21,0.90127,0.90244,0.89735,0.900425,15888
AUD_USD,2010-02-22,0.900375,0.90713,0.88788,0.891305,23088
AUD_USD,2010-02-23,0.891225,0.8956,0.88576,0.893685,21150
AUD_USD,2010-02-24,0.893525,0.89526,0.88006,0.888315,25163
AUD_USD,2010-02-25,0.888385,0.89792,0.88627,0.89541,20564
AUD_USD,2010-02-27,0.89537,0.89884,0.89512,0.89609,584
AUD_USD,2010-02-28,0.89622,0.90158,0.89354,0.900955,20637
AUD_USD,2010-03-01,0.900895,0.90596,0.89568,0.903525,23468
AUD_USD,2010-03-02,0.903415,0.90854,0.90084,0.905815,20573
AUD_USD,2010-03-03,0.905875,0.90634,0.89788,0.900135,20700
AUD_USD,2010-03-04,0.899815,0.90934,0.89842,0.90767,16867
AUD_USD,2010-03-06,0.90727,0.90847,0.90608,0.90834,451
AUD_USD,2010-03-07,0.90802,0.91335,0.90768,0.909225,14818
AUD_USD,2010-03-08,0.909175,0.91474,0.90555,0.914005,17497
AUD_USD,2010-03-09,0.914055,0.91934,0.91267,0.915475,16466
AUD_USD,2010-03-10,0.915215,0.91702,0.91106,0.915345,16877
AUD_USD,2010-03-11,0.915305,0.91941,0.91408,0.91523,15909
AUD_USD,2010-03-12,0.91529,0.91529,0.91529,0.91529,1
AUD_USD,2010-03-13,0.91567,0.92033,0.91548,0.9182,740
AUD_USD,2010-03-14,0.91815,0.91834,0.90959,0.914735,17369
AUD_USD,2010-03-15,0.914625,0.91924,0.912,0.918525,16008
AUD_USD,2010-03-16,0.918645,0.92519,0.91741,0.923595,15535
AUD_USD,2010-03-17,0.923525,0.92426,0.91801,0.920705,14765
AUD_USD,2010-03-18,0.920525,0.92244,0.9129,0.91539,16999
AUD_USD,2010-03-20,0.91551,0.91605,0.91375,0.9157,209
AUD_USD,2010-03-21,0.91555,0.9184,0.90852,0.918275,16495
