FX,Time,Open,High,Low,Close,Volume
USD_JPY,2002-05-06,127.92,127.92,127.92,127.92,1
USD_JPY,2002-05-07,128.92,128.92,128.92,128.92,1
USD_JPY,2002-05-08,128.38,128.38,128.38,128.38,1
USD_JPY,2002-05-09,127.63,127.63,127.63,127.63,1
USD_JPY,2002-05-10,127.62,127.62,127.62,127.62,1
USD_JPY,2002-05-12,127.86,127.86,127.86,127.86,1
USD_JPY,2002-05-13,128.54,128.54,128.54,128.54,1
USD_JPY,2002-05-14,127.61,127.61,127.61,127.61,1
USD_JPY,2002-05-15,128.06,128.06,128.06,128.06,1
USD_JPY,2002-05-16,125.93,125.93,125.93,125.93,1
USD_JPY,2002-05-18,125.94,125.94,125.94,125.94,1
USD_JPY,2002-05-19,125.4,125.4,125.4,125.4,1
USD_JPY,2002-05-20,124.17,124.17,124.17,124.17,1
USD_JPY,2002-05-21,124.22,124.22,124.22,124.22,1
USD_JPY,2002-05-22,124.95,124.95,124.95,124.95,1
USD_JPY,2002-05-23,124.72,124.72,124.72,124.72,1
USD_JPY,2002-05-24,124.85,124.85,124.85,124.85,1
USD_JPY,2002-05-26,124.755,124.755,124.755,124.755,1
USD_JPY,2002-05-27,124.58,124.58,124.58,124.58,1
USD_JPY,2002-05-28,124.45,124.45,124.45,124.45,1
USD_JPY,2002-05-29,123.4,123.4,123.4,123.4,1
USD_JPY,2002-05-30,124.2,124.2,124.2,124.2,1
USD_JPY,2002-06-01,124.25,124.25,124.25,124.25,1
USD_JPY,2002-06-02,123.61,123.61,123.61,123.61,1
USD_JPY,2002-06-03,124.14,124.14,124.14,124.14,1
USD_JPY,2002-06-04,124.4,124.4,124.4,124.4,1
USD_JPY,2002-06-05,124.09,124.09,124.09,124.09,1
USD_JPY,2002-06-06,124.38,124.38,124.38,124.38,1
USD_JPY,2002-06-08,124.41,124.41,124.41,124.41,1
USD_JPY,2002-06-09,124.74,124.74,124.74,124.74,1
USD_JPY,2002-06-10,125.28,125.28,125.28,125.28,1
USD_JPY,2002-06-11,125.7,125.7,125.7,125.7,1
USD_JPY,2002-06-12,124.89,124.89,124.89,124.89,1
USD_JPY,2002-06-13,124.15,124.15,124.15,124.15,1
USD_JPY,2002-06-15,124.09,124.09,124.09,124.09,1
USD_JPY,2002-06-16,124.35,124.35,124.35,124.35,1
USD_JPY,2002-06-17,124.37,124.37,124.37,124.37,1
USD_JPY,2002-06-18,123.92,123.92,123.92,123.92,1
USD_JPY,2002-06-19,123.48,123.48,123.48,123.48,1
USD_JPY,2002-06-20,121.39,121.39,121.39,121.39,1
USD_JPY,2002-06-22,121.39,121.39,121.39,121.39,1
USD_JPY,2002-06-23,121.875,121.875,121.875,121.875,1
USD_JPY,2002-06-24,121.35,121.35,121.35,121.35,1
USD_JPY,2002-06-25,120.05,120.05,120.05,120.05,1
USD_JPY,2002-06-26,119.56,119.56,119.56,119.56,1
USD_JPY,2002-06-27,119.48,119.48,119.48,119.48,1
USD_JPY,2002-06-29,119.61,119.61,119.61,119.61,1
USD_JPY,2002-06-30,119.66,119.66,119.66,119.66,1
USD_JPY,2002-07-01,119.91,119.91,119.91,119.91,1
USD_JPY,2002-07-02,119.8,119.8,119.8,119.8,1
USD_JPY,2002-07-03,119.97,119.97,119.97,119.97,1
USD_JPY,2002-07-04,120.39,120.39,120.39,120.39,1
USD_JPY,2002-07-06,120.05,120.05,120.05,120.05,1
USD_JPY,2002-07-07,118.39,118.39,118.39,118.39,1
USD_JPY,2002-07-08,118.035,118.035,118.035,118.035,1
USD_JPY,2002-07-09,117.655,117.655,117.655,117.655,1
USD_JPY,2002-07-10,116.955,116.955,116.955,116.955,1
USD_JPY,2002-07-11,116.85,116.85,116.85,116.85,1
USD_JPY,2002-07-13,116.88,116.88,116.88,116.88,1
USD_JPY,2002-07-14,116.385,116.385,116.385,116.385,1
USD_JPY,2002-07-15,115.945,115.945,115.945,115.945,1
USD_JPY,2002-07-16,116.325,116.325,116.325,116.325,1
USD_JPY,2002-07-17,116.58,116.58,116.58,116.58,1
USD_JPY,2002-07-18,115.88,115.88,115.88,115.88,1
USD_JPY,2002-07-20,115.84,115.84,115.84,115.84,1
USD_JPY,2002-07-21,116.21,116.21,116.21,116.21,1
USD_JPY,2002-07-22,117.56,117.56,117.56,117.56,1
USD_JPY,2002-07-23,116.74,116.74,116.74,116.74,1
USD_JPY,2002-07-24,116.4,116.4,116.4,116.4,1
USD_JPY,2002-07-25,118.81,118.81,118.81,118.81,1
USD_JPY,2002-07-27,118.8,118.8,118.8,118.8,1
USD_JPY,2002-07-28,119.7,119.7,119.7,119.7,1
USD_JPY,2002-07-29,120.19,120.19,120.19,120.19,1
USD_JPY,2002-07-30,119.915,119.915,119.915,119.915,1
USD_JPY,2002-07-31,119.3,119.3,119.3,119.3,1
USD_JPY,2002-08-01,118.9,118.9,118.9,118.9,1
USD_JPY,2002-08-03,118.85,118.85,118.85,118.85,1
USD_JPY,2002-08-04,119.68,119.68,119.68,119.68,1
USD_JPY,2002-08-05,120.75,120.75,120.75,120.75,1
USD_JPY,2002-08-06,120.24,120.24,120.24,120.24,1
USD_JPY,2002-08-07,121.0,121.0,121.0,121.0,1
USD_JPY,2002-08-08,120.1,120.1,120.1,120.1,1
USD_JPY,2002-08-10,120.16,120.16,120.16,120.16,1
USD_JPY,2002-08-11,119.02,119.02,119.02,119.02,1
USD_JPY,2002-08-12,118.44,118.44,118.44,118.44,1
USD_JPY,2002-08-13,117.32,117.32,117.32,117.32,1
USD_JPY,2002-08-14,117.35,117.35,117.35,117.35,1
USD_JPY,2002-08-15,117.72,117.72,117.72,117.72,1
USD_JPY,2002-08-17,117.7,117.7,117.7,117.7,1
USD_JPY,2002-08-18,118.63,118.63,118.63,118.63,1
USD_JPY,2002-08-19,118.86,118.86,118.86,118.86,1
USD_JPY,2002-08-20,118.54,118.54,118.54,118.54,1
USD_JPY,2002-08-21,119.94,119.94,119.94,119.94,1
USD_JPY,2002-08-22,119.61,119.61,119.61,119.61,1
USD_JPY,2002-08-24,119.59,119.59,119.59,119.59,1
USD_JPY,2002-08-25,119.74,119.74,119.74,119.74,1
USD_JPY,2002-08-26,118.2,118.2,118.2,118.2,1
USD_JPY,2002-08-27,118.73,118.73,118.73,118.73,1
USD_JPY,2002-08-28,118.16,118.16,118.16,118.16,1
USD_JPY,2002-08-29,118.33,118.33,118.33,118.33,1
USD_JPY,2002-08-31,118.45,118.45,118.45,118.45,1
USD_JPY,2002-09-01,118.14,118.14,118.14,118.14,1
USD_JPY,2002-09-02,117.095,117.095,117.095,117.095,1
USD_JPY,2002-09-03,118.02,118.02,118.02,118.02,1
USD_JPY,2002-09-04,118.36,118.36,118.36,118.36,1
USD_JPY,2002-09-07,118.57,118.57,118.57,118.57,1
USD_JPY,2002-09-08,118.88,118.88,118.88,118.88,1
USD_JPY,2002-09-09,119.91,119.91,119.91,119.91,1
USD_JPY,2002-09-11,120.03,120.03,120.03,120.03,1
USD_JPY,2002-09-12,121.74,121.74,121.74,121.74,1
USD_JPY,2002-09-14,121.88,121.88,121.88,121.88,1
USD_JPY,2002-09-15,122.26,122.26,122.26,122.26,1
USD_JPY,2002-09-16,121.97,121.97,121.97,121.97,1
USD_JPY,2002-09-17,121.44,121.44,121.44,121.44,1
USD_JPY,2002-09-18,121.47,121.47,121.47,121.47,1
USD_JPY,2002-09-19,123.29,123.29,123.29,123.29,1
USD_JPY,2002-09-21,123.4,123.4,123.4,123.4,1
USD_JPY,2002-09-22,123.95,123.95,123.95,123.95,1
USD_JPY,2002-09-23,123.36,123.36,123.36,123.36,1
USD_JPY,2002-09-24,122.915,122.915,122.915,122.915,1
USD_JPY,2002-09-25,122.255,122.255,122.255,122.255,1
USD_JPY,2002-09-26,122.54,122.54,122.54,122.54,1
USD_JPY,2002-09-28,122.58,122.58,122.58,122.58,1
USD_JPY,2002-09-29,121.66,121.66,121.66,121.66,1
USD_JPY,2002-09-30,122.55,122.55,122.55,122.55,1
USD_JPY,2002-10-01,122.87,122.87,122.87,122.87,1
USD_JPY,2002-10-02,122.68,122.68,122.68,122.68,1
USD_JPY,2002-10-03,123.18,123.18,123.18,123.18,1
USD_JPY,2002-10-05,123.18,123.18,123.18,123.18,1
USD_JPY,2002-10-06,124.28,124.28,124.28,124.28,1
USD_JPY,2002-10-07,124.355,124.355,124.355,124.355,1
USD_JPY,2002-10-08,123.27,123.27,123.27,123.27,1
USD_JPY,2002-10-09,123.6,123.6,123.6,123.6,1
USD_JPY,2002-10-10,124.03,124.03,124.03,124.03,1
USD_JPY,2002-10-12,124.14,124.14,124.14,124.14,1
USD_JPY,2002-10-13,124.295,124.295,124.295,124.295,1
USD_JPY,2002-10-14,124.665,124.665,124.665,124.665,1
USD_JPY,2002-10-15,124.47,124.47,124.47,124.47,1
USD_JPY,2002-10-16,125.015,125.015,125.015,125.015,1
USD_JPY,2002-10-17,125.53,125.53,125.53,125.53,1
USD_JPY,2002-10-19,125.41,125.41,125.41,125.41,1
USD_JPY,2002-10-20,124.955,124.955,124.955,124.955,1
USD_JPY,2002-10-21,125.135,125.135,125.135,125.135,1
USD_JPY,2002-10-22,124.585,124.585,124.585,124.585,1
USD_JPY,2002-10-23,124.425,124.425,124.425,124.425,1
USD_JPY,2002-10-24,124.31,124.31,124.31,124.31,1
USD_JPY,2002-10-26,124.2,124.2,124.2,124.2,1
USD_JPY,2002-10-27,123.595,123.595,123.595,123.595,1
USD_JPY,2002-10-28,122.99,122.99,122.99,122.99,1
USD_JPY,2002-10-29,122.915,122.915,122.915,122.915,1
USD_JPY,2002-10-30,122.535,122.535,122.535,122.535,1
USD_JPY,2002-10-31,122.21,122.21,122.21,122.21,1
USD_JPY,2002-11-02,122.12,122.12,122.12,122.12,1
USD_JPY,2002-11-03,122.22,122.22,122.22,122.22,1
USD_JPY,2002-11-04,121.79,121.79,121.79,121.79,1
USD_JPY,2002-11-05,121.815,121.815,121.815,121.815,1
USD_JPY,2002-11-06,121.145,121.145,121.145,121.145,1
USD_JPY,2002-11-07,119.82,119.82,119.82,119.82,1
USD_JPY,2002-11-09,119.85,119.85,119.85,119.85,1
USD_JPY,2002-11-10,119.535,119.535,119.535,119.535,1
USD_JPY,2002-11-11,119.625,119.625,119.625,119.625,1
USD_JPY,2002-11-12,120.205,120.205,120.205,120.205,1
USD_JPY,2002-11-13,120.485,120.485,120.485,120.485,1
USD_JPY,2002-11-14,120.46,120.46,120.46,120.46,1
USD_JPY,2002-11-16,120.45,120.45,120.45,120.45,1
USD_JPY,2002-11-17,121.045,121.045,121.045,121.045,1
USD_JPY,2002-11-18,122.105,122.105,122.105,122.105,1
USD_JPY,2002-11-19,122.635,122.635,122.635,122.635,1
USD_JPY,2002-11-20,122.685,122.685,122.685,122.685,1
