FX,Time,Open,High,Low,Close,Volume
USD_CAD,2005-01-01,1.2051,1.2082,1.2014,1.2024,25
USD_CAD,2005-01-02,1.202,1.2127,1.2004,1.2077,10952
USD_CAD,2005-01-03,1.2077,1.2272,1.2059,1.2243,20911
USD_CAD,2005-01-04,1.2243,1.2328,1.2212,1.2256,19919
USD_CAD,2005-01-05,1.2256,1.2396,1.22385,1.2353,20506
USD_CAD,2005-01-06,1.2353,1.2382,1.223,1.2316,20042
USD_CAD,2005-01-08,1.2328,1.2332,1.2323,1.2332,72
USD_CAD,2005-01-09,1.233,1.234,1.2184,1.2233,16727
USD_CAD,2005-01-10,1.2232,1.2243,1.2142,1.2194,19682
USD_CAD,2005-01-11,1.2194,1.2215,1.1947,1.202,20179
USD_CAD,2005-01-12,1.202,1.2059,1.1995,1.2023,19466
USD_CAD,2005-01-13,1.2023,1.2215,1.2021,1.2175,23225
USD_CAD,2005-01-15,1.2168,1.2176,1.2168,1.2171,43
USD_CAD,2005-01-16,1.2169,1.2186,1.2122,1.21755,9594
USD_CAD,2005-01-17,1.21755,1.2263,1.21745,1.2228,19317
USD_CAD,2005-01-18,1.2228,1.2311,1.2168,1.2277,19507
USD_CAD,2005-01-19,1.2277,1.2367,1.2266,1.2343,21493
USD_CAD,2005-01-20,1.2343,1.2354,1.2184,1.2223,17403
USD_CAD,2005-01-21,1.2224,1.2224,1.2223,1.2223,8
USD_CAD,2005-01-22,1.2212,1.2219,1.2212,1.2216,18
USD_CAD,2005-01-23,1.2216,1.2269,1.2144,1.2252,16128
USD_CAD,2005-01-24,1.2252,1.2409,1.2217,1.2359,20727
USD_CAD,2005-01-25,1.2359,1.2387,1.2278,1.2323,21970
USD_CAD,2005-01-26,1.2323,1.2429,1.2313,1.2374,22434
USD_CAD,2005-01-27,1.2374,1.247,1.237,1.2389,18559
USD_CAD,2005-01-28,1.2388,1.2389,1.2388,1.2389,2
USD_CAD,2005-01-29,1.239,1.24,1.2388,1.2397,79
USD_CAD,2005-01-30,1.2397,1.2447,1.2363,1.2399,19866
USD_CAD,2005-01-31,1.2399,1.2438,1.2345,1.2364,18590
USD_CAD,2005-02-01,1.2366,1.2416,1.2309,1.2384,19204
USD_CAD,2005-02-02,1.2384,1.2461,1.2376,1.2408,18081
USD_CAD,2005-02-03,1.2409,1.2503,1.23705,1.2496,19792
USD_CAD,2005-02-04,1.2495,1.2497,1.2491,1.2491,88
