FX,Time,Open,High,Low,Close,Volume
GBP_USD,2002-05-06,1.4681,1.4681,1.4681,1.4681,1
GBP_USD,2002-05-07,1.45585,1.45585,1.45585,1.45585,1
GBP_USD,2002-05-08,1.46,1.46,1.46,1.46,1
GBP_USD,2002-05-09,1.4639,1.4639,1.4639,1.4639,1
GBP_USD,2002-05-10,1.4638,1.4638,1.4638,1.4638,1
GBP_USD,2002-05-12,1.4567,1.4567,1.4567,1.4567,1
GBP_USD,2002-05-13,1.4503,1.4503,1.4503,1.4503,1
GBP_USD,2002-05-14,1.4606,1.4606,1.4606,1.4606,1
GBP_USD,2002-05-15,1.4565,1.4565,1.4565,1.4565,1
GBP_USD,2002-05-16,1.4582,1.4582,1.4582,1.4582,1
GBP_USD,2002-05-18,1.4581,1.4581,1.4581,1.4581,1
GBP_USD,2002-05-19,1.4584,1.4584,1.4584,1.4584,1
GBP_USD,2002-05-20,1.4599,1.4599,1.4599,1.4599,1
GBP_USD,2002-05-21,1.4589,1.4589,1.4589,1.4589,1
GBP_USD,2002-05-22,1.4551,1.4551,1.4551,1.4551,1
GBP_USD,2002-05-23,1.4573,1.4573,1.4573,1.4573,1
GBP_USD,2002-05-26,1.4571,1.4571,1.4571,1.4571,1
GBP_USD,2002-05-27,1.4591,1.4591,1.4591,1.4591,1
GBP_USD,2002-05-28,1.462,1.462,1.462,1.462,1
GBP_USD,2002-05-29,1.4652,1.4652,1.4652,1.4652,1
GBP_USD,2002-05-30,1.4568,1.4568,1.4568,1.4568,1
GBP_USD,2002-06-01,1.4563,1.4563,1.4563,1.4563,1
GBP_USD,2002-06-02,1.4634,1.4634,1.4634,1.4634,1
GBP_USD,2002-06-03,1.4588,1.4588,1.4588,1.4588,1
GBP_USD,2002-06-04,1.46,1.46,1.46,1.46,1
GBP_USD,2002-06-05,1.4608,1.4608,1.4608,1.4608,1
GBP_USD,2002-06-06,1.4601,1.4601,1.4601,1.4601,1
GBP_USD,2002-06-08,1.4595,1.4595,1.4595,1.4595,1
GBP_USD,2002-06-09,1.46055,1.46055,1.46055,1.46055,1
GBP_USD,2002-06-10,1.47155,1.47155,1.47155,1.47155,1
GBP_USD,2002-06-11,1.47115,1.47115,1.47115,1.47115,1
GBP_USD,2002-06-12,1.47235,1.47235,1.47235,1.47235,1
GBP_USD,2002-06-13,1.4769,1.4769,1.4769,1.4769,1
GBP_USD,2002-06-15,1.4778,1.4778,1.4778,1.4778,1
GBP_USD,2002-06-16,1.4798,1.4798,1.4798,1.4798,1
GBP_USD,2002-06-17,1.4911,1.4911,1.4911,1.4911,1
GBP_USD,2002-06-18,1.4912,1.4912,1.4912,1.4912,1
GBP_USD,2002-06-19,1.4986,1.4986,1.4986,1.4986,1
GBP_USD,2002-06-20,1.4974,1.4974,1.4974,1.4974,1
GBP_USD,2002-06-21,1.4974,1.4974,1.4974,1.4974,1
GBP_USD,2002-06-23,1.50115,1.50115,1.50115,1.50115,1
GBP_USD,2002-06-24,1.5088,1.5088,1.5088,1.5088,1
