FX,Time,Open,High,Low,Close,Volume
USD_CHF,2015-01-01,0.99348,1.00182,0.99308,1.001595,9284
USD_CHF,2015-01-04,1.005685,1.01236,1.00336,1.006965,12582
USD_CHF,2015-01-05,1.006965,1.01092,1.00415,1.01013,12114
USD_CHF,2015-01-06,1.01013,1.01757,1.00946,1.014315,14050
USD_CHF,2015-01-07,1.014615,1.02168,1.0137,1.018345,9305
USD_CHF,2015-01-08,1.01844,1.02096,1.01382,1.01422,13277
USD_CHF,2015-01-11,1.013505,1.01897,1.01182,1.01487,9281
USD_CHF,2015-01-12,1.01487,1.02182,1.01265,1.020175,11479
USD_CHF,2015-01-13,1.02006,1.02402,1.0138,1.018695,15587
USD_CHF,2015-01-14,1.018795,1.02204,0.83541,0.8394,35197
USD_CHF,2015-01-15,0.83924,0.88091,0.83765,0.85655,32938
USD_CHF,2015-01-18,0.86171,0.87982,0.8545,0.879555,12519
USD_CHF,2015-01-19,0.879555,0.88368,0.8687,0.875725,10084
USD_CHF,2015-01-20,0.875295,0.87731,0.85021,0.859845,11692
USD_CHF,2015-01-21,0.859845,0.87497,0.85276,0.87113,12363
USD_CHF,2015-01-22,0.87113,0.88194,0.86815,0.88014,10562
USD_CHF,2015-01-25,0.88006,0.90428,0.87652,0.90301,9888
USD_CHF,2015-01-26,0.90293,0.91672,0.89362,0.902795,14375
USD_CHF,2015-01-27,0.902795,0.90911,0.89868,0.905175,10434
USD_CHF,2015-01-28,0.9051,0.9252,0.90468,0.92389,10433
USD_CHF,2015-01-29,0.923955,0.92894,0.91715,0.921035,12958
USD_CHF,2015-02-01,0.92663,0.9346,0.92043,0.92808,10629
USD_CHF,2015-02-02,0.927965,0.92954,0.9186,0.92386,9671
USD_CHF,2015-02-03,0.92379,0.92788,0.92076,0.92587,8926
USD_CHF,2015-02-04,0.926585,0.93126,0.92064,0.92121,9015
USD_CHF,2015-02-05,0.92121,0.9289,0.9177,0.92654,7574
USD_CHF,2015-02-08,0.926755,0.92868,0.91962,0.92365,7295
USD_CHF,2015-02-09,0.92365,0.92782,0.92157,0.92635,7305
USD_CHF,2015-02-10,0.9266,0.93002,0.923,0.92863,6120
USD_CHF,2015-02-11,0.92871,0.93372,0.92576,0.93098,8823
USD_CHF,2015-02-12,0.93105,0.93359,0.92703,0.932275,6547
USD_CHF,2015-02-15,0.93143,0.93271,0.92844,0.93192,4422
USD_CHF,2015-02-16,0.932,0.93751,0.92922,0.936905,8908
USD_CHF,2015-02-17,0.936905,0.9453,0.93161,0.942315,8185
USD_CHF,2015-02-18,0.94224,0.94995,0.93856,0.949505,8043
USD_CHF,2015-02-19,0.949505,0.95358,0.93742,0.93825,12526
USD_CHF,2015-02-22,0.940995,0.95258,0.93899,0.9499,6388
USD_CHF,2015-02-23,0.9499,0.95232,0.94693,0.950555,8510
USD_CHF,2015-02-24,0.95071,0.95109,0.9466,0.948435,7342
USD_CHF,2015-02-25,0.94825,0.95466,0.94503,0.952645,9086
USD_CHF,2015-02-26,0.952715,0.95465,0.94505,0.95383,9140
USD_CHF,2015-03-01,0.953575,0.9598,0.95346,0.958535,7812
USD_CHF,2015-03-02,0.95775,0.96181,0.95583,0.96127,7637
USD_CHF,2015-03-03,0.96136,0.968,0.95932,0.963305,10327
USD_CHF,2015-03-04,0.963625,0.97493,0.96302,0.974075,10262
USD_CHF,2015-03-05,0.974075,0.98666,0.97227,0.986015,13147
USD_CHF,2015-03-08,0.987065,0.98741,0.98252,0.985835,8103
USD_CHF,2015-03-09,0.985835,0.99998,0.98544,0.999525,12957
USD_CHF,2015-03-10,0.99946,1.01078,0.99706,1.009225,13735
USD_CHF,2015-03-11,1.009225,1.01286,0.99824,1.00227,16351
USD_CHF,2015-03-12,1.00227,1.01126,1.00227,1.00537,13257
USD_CHF,2015-03-15,1.00712,1.0083,1.00238,1.007475,12061
USD_CHF,2015-03-16,1.00732,1.00919,1.00104,1.00624,10392
USD_CHF,2015-03-17,1.006315,1.00692,0.96276,0.9782,18044
USD_CHF,2015-03-18,0.978125,0.99838,0.97621,0.99002,23031
