FX,Time,Open,High,Low,Close,Volume
EUR_USD,2010-01-02,1.4312,1.43425,1.42926,1.43036,1027
EUR_USD,2010-01-03,1.4303,1.4456,1.42576,1.44127,42031
EUR_USD,2010-01-04,1.44123,1.44839,1.43468,1.4365,45159
EUR_USD,2010-01-05,1.43665,1.44346,1.42832,1.44078,45142
EUR_USD,2010-01-06,1.44074,1.44464,1.42996,1.43079,42005
EUR_USD,2010-01-07,1.43089,1.44388,1.42644,1.44055,47542
EUR_USD,2010-01-08,1.43998,1.44098,1.43998,1.44098,3
EUR_USD,2010-01-09,1.44078,1.44416,1.44078,1.44268,1105
EUR_USD,2010-01-10,1.44271,1.45568,1.44095,1.45132,46226
EUR_USD,2010-01-11,1.45129,1.45462,1.44538,1.44858,49170
EUR_USD,2010-01-12,1.44855,1.45792,1.44566,1.45105,49252
EUR_USD,2010-01-13,1.45096,1.45558,1.44466,1.44996,45506
EUR_USD,2010-01-14,1.44989,1.45118,1.43368,1.43863,49541
EUR_USD,2010-01-15,1.43842,1.43861,1.43842,1.43861,4
EUR_USD,2010-01-16,1.43821,1.43873,1.43346,1.43562,1470
EUR_USD,2010-01-17,1.43562,1.44,1.43354,1.43836,23512
EUR_USD,2010-01-18,1.43833,1.44142,1.4253,1.42873,42955
EUR_USD,2010-01-19,1.42875,1.42956,1.40802,1.41061,56305
EUR_USD,2010-01-20,1.41058,1.41433,1.40292,1.40842,60476
EUR_USD,2010-01-21,1.40863,1.41818,1.40666,1.41362,56921
EUR_USD,2010-01-22,1.41364,1.41364,1.41357,1.41357,2
EUR_USD,2010-01-23,1.41326,1.41692,1.41115,1.41575,1495
EUR_USD,2010-01-24,1.4158,1.41942,1.4129,1.41513,40792
EUR_USD,2010-01-25,1.41511,1.41793,1.40424,1.40719,54486
EUR_USD,2010-01-26,1.40723,1.4097,1.39932,1.40239,55150
EUR_USD,2010-01-27,1.40243,1.40522,1.39337,1.397105,52401
EUR_USD,2010-01-28,1.397145,1.39874,1.38623,1.38624,54446
EUR_USD,2010-01-29,1.38624,1.38624,1.38624,1.38624,1
EUR_USD,2010-01-30,1.38664,1.38727,1.38535,1.386455,1545
EUR_USD,2010-01-31,1.386535,1.39385,1.38534,1.39306,43619
EUR_USD,2010-02-01,1.39309,1.39748,1.38864,1.39644,43941
EUR_USD,2010-02-02,1.39641,1.40264,1.38861,1.38937,43351
EUR_USD,2010-02-03,1.38933,1.39031,1.37229,1.37232,51306
EUR_USD,2010-02-04,1.37237,1.37467,1.35858,1.3679,73738
EUR_USD,2010-02-05,1.3679,1.3679,1.3679,1.3679,1
EUR_USD,2010-02-06,1.36915,1.37186,1.36554,1.36602,2585
EUR_USD,2010-02-07,1.36597,1.37136,1.3621,1.36489,50210
EUR_USD,2010-02-08,1.36493,1.38392,1.36437,1.37974,64063
EUR_USD,2010-02-09,1.3798,1.38124,1.36762,1.37373,60712
EUR_USD,2010-02-10,1.37379,1.3801,1.35952,1.36933,59374
EUR_USD,2010-02-11,1.36927,1.36953,1.35318,1.36318,56700
EUR_USD,2010-02-12,1.36333,1.36333,1.36333,1.36333,1
EUR_USD,2010-02-13,1.36283,1.36342,1.36029,1.36267,763
EUR_USD,2010-02-14,1.36269,1.36338,1.35792,1.35982,27473
EUR_USD,2010-02-15,1.35985,1.37796,1.35883,1.37706,42767
EUR_USD,2010-02-16,1.37713,1.37884,1.35857,1.36066,45574
EUR_USD,2010-02-17,1.36061,1.36546,1.34976,1.352695,53792
EUR_USD,2010-02-18,1.352605,1.36184,1.34438,1.36124,61939
EUR_USD,2010-02-19,1.36145,1.36145,1.3612,1.3612,3
EUR_USD,2010-02-20,1.3616,1.36501,1.3616,1.36393,1791
EUR_USD,2010-02-21,1.36377,1.36538,1.35738,1.35958,41459
EUR_USD,2010-02-22,1.3597,1.3692,1.34972,1.35073,55057
EUR_USD,2010-02-23,1.3507,1.36272,1.35025,1.35398,50679
EUR_USD,2010-02-24,1.35401,1.35708,1.34522,1.35484,58309
EUR_USD,2010-02-25,1.3548,1.36832,1.35308,1.36318,54211
