FX,Time,Open,High,Low,Close,Volume
USD_CHF,2005-01-01,1.1403,1.1422,1.1401,1.1405,286
USD_CHF,2005-01-02,1.1404,1.15575,1.13695,1.14815,32452
USD_CHF,2005-01-03,1.14805,1.17125,1.1445,1.16745,41252
USD_CHF,2005-01-04,1.16735,1.17595,1.16475,1.16845,44114
USD_CHF,2005-01-05,1.16845,1.17785,1.16685,1.17495,40788
USD_CHF,2005-01-06,1.17495,1.18885,1.16725,1.1846,36809
USD_CHF,2005-01-08,1.1853,1.1855,1.1841,1.1842,149
USD_CHF,2005-01-09,1.1844,1.1855,1.17865,1.18265,34696
USD_CHF,2005-01-10,1.18255,1.18355,1.17335,1.18355,39993
USD_CHF,2005-01-11,1.18335,1.18425,1.16285,1.16845,38031
USD_CHF,2005-01-12,1.16845,1.17415,1.16665,1.1714,37709
USD_CHF,2005-01-13,1.1715,1.18705,1.1713,1.1798,44089
USD_CHF,2005-01-15,1.1811,1.1814,1.1803,1.1806,273
USD_CHF,2005-01-16,1.1806,1.18395,1.17745,1.18335,23005
USD_CHF,2005-01-17,1.18345,1.19055,1.18045,1.18575,39949
USD_CHF,2005-01-18,1.18585,1.19005,1.17495,1.18585,39896
USD_CHF,2005-01-19,1.18585,1.19275,1.18345,1.19005,40478
USD_CHF,2005-01-20,1.19005,1.19695,1.18375,1.1857,38777
USD_CHF,2005-01-21,1.1858,1.1858,1.1858,1.1858,1
USD_CHF,2005-01-22,1.1848,1.1862,1.1848,1.1859,198
USD_CHF,2005-01-23,1.1858,1.18715,1.17905,1.18325,34412
USD_CHF,2005-01-24,1.18305,1.19725,1.18055,1.19295,40184
USD_CHF,2005-01-25,1.19285,1.19425,1.18025,1.18395,38856
USD_CHF,2005-01-26,1.18365,1.18835,1.17805,1.18395,38458
USD_CHF,2005-01-27,1.18385,1.19245,1.18165,1.1866,35233
USD_CHF,2005-01-28,1.1868,1.1868,1.1868,1.1868,1
USD_CHF,2005-01-29,1.1878,1.1878,1.1865,1.1877,143
USD_CHF,2005-01-30,1.1877,1.19425,1.18555,1.18885,37660
USD_CHF,2005-01-31,1.18885,1.19555,1.18725,1.19085,36567
USD_CHF,2005-02-01,1.19085,1.19625,1.18575,1.19315,36731
USD_CHF,2005-02-02,1.19305,1.20505,1.19215,1.20205,37902
USD_CHF,2005-02-03,1.20195,1.2122,1.19515,1.2113,38198
USD_CHF,2005-02-04,1.2112,1.2114,1.2112,1.2113,103
USD_CHF,2005-02-05,1.2113,1.2127,1.2108,1.2121,430
USD_CHF,2005-02-06,1.2121,1.22625,1.21155,1.22445,38117
USD_CHF,2005-02-07,1.22435,1.22545,1.21855,1.22185,35295
USD_CHF,2005-02-08,1.22185,1.22375,1.21525,1.21685,34317
USD_CHF,2005-02-09,1.21675,1.2243,1.20415,1.20845,37173
USD_CHF,2005-02-10,1.20835,1.21195,1.20625,1.2108,29734
USD_CHF,2005-02-11,1.2108,1.2108,1.2108,1.2108,1
USD_CHF,2005-02-12,1.2098,1.2104,1.209,1.2095,136
USD_CHF,2005-02-13,1.2092,1.2095,1.19625,1.19795,34110
USD_CHF,2005-02-14,1.19805,1.20015,1.18795,1.18975,36134
USD_CHF,2005-02-15,1.18975,1.19475,1.18335,1.18755,42118
USD_CHF,2005-02-16,1.18715,1.18965,1.18115,1.18395,37576
USD_CHF,2005-02-17,1.18395,1.1895,1.1822,1.183,30397
USD_CHF,2005-02-18,1.1831,1.1831,1.1831,1.1831,1
USD_CHF,2005-02-19,1.1832,1.1855,1.1829,1.1853,318
USD_CHF,2005-02-20,1.1853,1.18625,1.18075,1.18195,21122
USD_CHF,2005-02-21,1.18195,1.18395,1.15775,1.15835,44709
USD_CHF,2005-02-22,1.15825,1.16705,1.15725,1.16355,42278
USD_CHF,2005-02-23,1.16355,1.17185,1.15955,1.16915,42685
USD_CHF,2005-02-24,1.16915,1.17435,1.1614,1.1619,37930
USD_CHF,2005-02-26,1.1621,1.1627,1.1618,1.162,107
USD_CHF,2005-02-27,1.1621,1.1638,1.15785,1.16285,35959
USD_CHF,2005-02-28,1.16295,1.16865,1.16085,1.16505,39779
USD_CHF,2005-03-01,1.16485,1.17775,1.16485,1.17335,40543
USD_CHF,2005-03-02,1.17335,1.18255,1.17315,1.18085,36730
USD_CHF,2005-03-03,1.18085,1.18395,1.1667,1.1698,34257
USD_CHF,2005-03-04,1.1697,1.1697,1.1697,1.1697,1
USD_CHF,2005-03-05,1.1698,1.1698,1.1686,1.1691,109
USD_CHF,2005-03-06,1.169,1.17795,1.1684,1.17495,33109
USD_CHF,2005-03-07,1.17495,1.17585,1.15845,1.16165,34888
USD_CHF,2005-03-08,1.16175,1.16485,1.15555,1.15885,35828
USD_CHF,2005-03-09,1.15885,1.16085,1.15165,1.15405,42619
USD_CHF,2005-03-10,1.15405,1.15705,1.14885,1.1502,30402
USD_CHF,2005-03-11,1.1503,1.1503,1.1503,1.1503,1
USD_CHF,2005-03-12,1.1503,1.1515,1.1501,1.1502,163
USD_CHF,2005-03-13,1.1501,1.16395,1.1484,1.15945,36007
USD_CHF,2005-03-14,1.15955,1.16725,1.15605,1.1655,36025
USD_CHF,2005-03-15,1.1654,1.1666,1.15045,1.15255,37141
USD_CHF,2005-03-16,1.15255,1.15975,1.15205,1.15675,36064
USD_CHF,2005-03-17,1.15675,1.16875,1.15665,1.1638,34244
USD_CHF,2005-03-19,1.1637,1.1647,1.1632,1.1646,186
USD_CHF,2005-03-20,1.1646,1.18085,1.1643,1.17865,37632
USD_CHF,2005-03-21,1.17855,1.19205,1.17435,1.18785,38339
USD_CHF,2005-03-22,1.18775,1.19895,1.18775,1.19615,42834
USD_CHF,2005-03-23,1.19595,1.20185,1.19165,1.20165,35508
USD_CHF,2005-03-24,1.20155,1.20305,1.1983,1.1999,7035
USD_CHF,2005-03-26,1.1994,1.1997,1.1994,1.1994,5
USD_CHF,2005-03-27,1.1995,1.2085,1.1995,1.2038,27858
USD_CHF,2005-03-28,1.2038,1.20555,1.19765,1.20195,37800
USD_CHF,2005-03-29,1.20205,1.20205,1.19255,1.20015,39973
USD_CHF,2005-03-30,1.20015,1.20045,1.18935,1.19645,37776
USD_CHF,2005-03-31,1.19645,1.208,1.18815,1.2026,37437
USD_CHF,2005-04-02,1.203,1.2045,1.203,1.2044,70
USD_CHF,2005-04-03,1.2044,1.21275,1.20285,1.20975,32857
USD_CHF,2005-04-04,1.20975,1.21465,1.20405,1.20505,35403
USD_CHF,2005-04-05,1.20515,1.20845,1.20095,1.20565,36930
USD_CHF,2005-04-06,1.20555,1.20815,1.19755,1.20695,39277
USD_CHF,2005-04-07,1.20695,1.21165,1.19705,1.1974,37755
USD_CHF,2005-04-08,1.1974,1.1974,1.1974,1.1974,1
USD_CHF,2005-04-09,1.1984,1.1987,1.1968,1.1972,179
USD_CHF,2005-04-10,1.1975,1.19945,1.18985,1.19365,34301
USD_CHF,2005-04-11,1.19355,1.20465,1.18995,1.19885,36940
USD_CHF,2005-04-12,1.19895,1.20745,1.19475,1.20005,37578
USD_CHF,2005-04-13,1.19985,1.21975,1.19925,1.21395,38384
USD_CHF,2005-04-14,1.21405,1.217,1.19895,1.2005,38446
USD_CHF,2005-04-15,1.2002,1.2002,1.2002,1.2002,1
USD_CHF,2005-04-16,1.2012,1.2018,1.2004,1.2009,187
USD_CHF,2005-04-17,1.2009,1.20425,1.18515,1.18775,41033
USD_CHF,2005-04-18,1.18775,1.19085,1.17955,1.1806,39401
USD_CHF,2005-04-19,1.1809,1.18915,1.17635,1.17825,36271
USD_CHF,2005-04-20,1.17825,1.18565,1.17445,1.18325,42053
USD_CHF,2005-04-21,1.18275,1.18545,1.17815,1.1811,33267
USD_CHF,2005-04-22,1.1812,1.1812,1.1812,1.1812,2
USD_CHF,2005-04-23,1.1809,1.1815,1.1804,1.1813,329
USD_CHF,2005-04-24,1.1811,1.19205,1.1807,1.18685,37770
USD_CHF,2005-04-25,1.18675,1.1913,1.1856,1.1869,35078
USD_CHF,2005-04-26,1.1869,1.1964,1.18565,1.1926,38591
USD_CHF,2005-04-27,1.1927,1.19565,1.18875,1.19295,38267
USD_CHF,2005-04-28,1.19295,1.19795,1.18405,1.1952,37981
USD_CHF,2005-04-30,1.1959,1.1972,1.1959,1.1963,132
USD_CHF,2005-05-01,1.1963,1.2011,1.19575,1.1976,26752
USD_CHF,2005-05-02,1.1976,1.20175,1.1946,1.1987,34286
USD_CHF,2005-05-03,1.1986,1.1991,1.1881,1.1921,37766
USD_CHF,2005-05-04,1.1921,1.19775,1.1891,1.19345,35593
USD_CHF,2005-05-05,1.19335,1.20865,1.19305,1.2069,32525
USD_CHF,2005-05-06,1.2069,1.2069,1.2069,1.2069,2
USD_CHF,2005-05-07,1.2074,1.2074,1.2068,1.2069,176
USD_CHF,2005-05-08,1.2068,1.20965,1.20495,1.20555,28104
USD_CHF,2005-05-09,1.20555,1.20695,1.19915,1.20095,30156
USD_CHF,2005-05-10,1.20095,1.21005,1.19625,1.20525,29676
USD_CHF,2005-05-11,1.20535,1.21745,1.20505,1.21555,32927
USD_CHF,2005-05-12,1.21525,1.2252,1.21525,1.2234,34544
USD_CHF,2005-05-13,1.2234,1.2234,1.2234,1.2234,1
USD_CHF,2005-05-14,1.2243,1.2273,1.2236,1.2245,529
USD_CHF,2005-05-15,1.224,1.22905,1.22115,1.22145,30145
USD_CHF,2005-05-16,1.22135,1.22705,1.21935,1.22535,31381
USD_CHF,2005-05-17,1.22535,1.22715,1.21635,1.21775,30998
USD_CHF,2005-05-18,1.21775,1.22595,1.21515,1.22155,25655
USD_CHF,2005-05-19,1.22155,1.23605,1.22085,1.2339,25396
USD_CHF,2005-05-20,1.2341,1.2341,1.2341,1.2341,1
USD_CHF,2005-05-21,1.2325,1.2356,1.2318,1.2345,505
USD_CHF,2005-05-22,1.2346,1.2352,1.22825,1.23095,26814
USD_CHF,2005-05-23,1.23095,1.23255,1.22445,1.2288,32138
USD_CHF,2005-05-24,1.2287,1.23165,1.22475,1.22675,29764
USD_CHF,2005-05-25,1.22635,1.23815,1.22615,1.23605,32305
USD_CHF,2005-05-26,1.23605,1.23665,1.22995,1.2305,27680
USD_CHF,2005-05-27,1.2305,1.2305,1.2305,1.2305,4
USD_CHF,2005-05-28,1.231,1.2354,1.2306,1.2327,1374
USD_CHF,2005-05-29,1.2325,1.23955,1.2317,1.23855,18646
USD_CHF,2005-05-30,1.23865,1.24955,1.23705,1.24825,38563
USD_CHF,2005-05-31,1.24825,1.25975,1.24515,1.25765,33398
USD_CHF,2005-06-01,1.25735,1.25795,1.24755,1.25225,38701
USD_CHF,2005-06-02,1.25225,1.25635,1.24505,1.2525,27062
USD_CHF,2005-06-03,1.2525,1.2525,1.2525,1.2525,1
USD_CHF,2005-06-04,1.2558,1.2561,1.2536,1.2538,570
USD_CHF,2005-06-05,1.2538,1.2545,1.24645,1.24925,31680
USD_CHF,2005-06-06,1.24925,1.25145,1.24295,1.24555,32533
USD_CHF,2005-06-07,1.24555,1.25765,1.24125,1.25485,36973
USD_CHF,2005-06-08,1.25485,1.25945,1.25125,1.25465,35378
USD_CHF,2005-06-09,1.25465,1.26995,1.25215,1.2691,34554
USD_CHF,2005-06-10,1.2691,1.2691,1.2691,1.2691,2
USD_CHF,2005-06-11,1.2685,1.2696,1.2672,1.2693,594
USD_CHF,2005-06-12,1.2693,1.27875,1.2684,1.27075,36299
USD_CHF,2005-06-13,1.27045,1.27925,1.26715,1.27745,37809
USD_CHF,2005-06-14,1.27725,1.27935,1.26895,1.27115,37423
USD_CHF,2005-06-15,1.27105,1.27725,1.26555,1.27205,37988
USD_CHF,2005-06-16,1.27205,1.27355,1.2568,1.2578,38262
USD_CHF,2005-06-17,1.2579,1.2579,1.2579,1.2579,3
USD_CHF,2005-06-18,1.2582,1.267,1.2579,1.26385,1072
USD_CHF,2005-06-19,1.26385,1.27375,1.26135,1.27065,35349
USD_CHF,2005-06-20,1.27075,1.27835,1.26535,1.26575,40030
USD_CHF,2005-06-21,1.26565,1.27475,1.26235,1.27195,40446
USD_CHF,2005-06-22,1.27185,1.28125,1.26925,1.27925,39766
USD_CHF,2005-06-23,1.27925,1.28465,1.27305,1.2743,36812
USD_CHF,2005-06-24,1.2744,1.2744,1.2744,1.2744,1
USD_CHF,2005-06-25,1.2753,1.2754,1.2738,1.2743,479
USD_CHF,2005-06-26,1.2743,1.2745,1.26605,1.26835,34581
USD_CHF,2005-06-27,1.26835,1.28175,1.26715,1.28165,37171
USD_CHF,2005-06-28,1.28165,1.28775,1.27725,1.28245,37907
USD_CHF,2005-06-29,1.28255,1.28635,1.27835,1.28135,40580
USD_CHF,2005-06-30,1.28145,1.29805,1.28135,1.2965,35731
USD_CHF,2005-07-02,1.2967,1.2978,1.2949,1.2976,567
USD_CHF,2005-07-03,1.2975,1.30405,1.29635,1.30365,27992
USD_CHF,2005-07-04,1.30355,1.30735,1.29965,1.30415,38040
USD_CHF,2005-07-05,1.30405,1.30705,1.29995,1.30225,35087
USD_CHF,2005-07-06,1.30225,1.30495,1.2844,1.29795,34203
USD_CHF,2005-07-07,1.29785,1.3076,1.296,1.2995,43417
USD_CHF,2005-07-09,1.2988,1.2998,1.2987,1.2993,541
USD_CHF,2005-07-10,1.2993,1.30075,1.28575,1.28715,36561
USD_CHF,2005-07-11,1.28705,1.28915,1.27015,1.27105,43612
USD_CHF,2005-07-12,1.27095,1.29175,1.27045,1.28975,38488
USD_CHF,2005-07-13,1.28965,1.29305,1.28565,1.28995,38529
USD_CHF,2005-07-14,1.28995,1.29775,1.28515,1.2959,34867
USD_CHF,2005-07-15,1.2959,1.2959,1.2959,1.2959,1
USD_CHF,2005-07-16,1.2953,1.2967,1.2944,1.2967,147
USD_CHF,2005-07-17,1.2967,1.2983,1.29065,1.29475,32291
USD_CHF,2005-07-18,1.29475,1.30815,1.29335,1.29985,38836
USD_CHF,2005-07-19,1.29985,1.30335,1.28105,1.28685,43356
USD_CHF,2005-07-20,1.28675,1.29065,1.27535,1.28515,47577
USD_CHF,2005-07-21,1.28515,1.2977,1.28235,1.2966,39036
USD_CHF,2005-07-22,1.2962,1.2962,1.2962,1.2962,3
USD_CHF,2005-07-23,1.2961,1.297,1.296,1.2969,64
USD_CHF,2005-07-24,1.2969,1.29945,1.29345,1.29635,33861
USD_CHF,2005-07-25,1.29635,1.30295,1.29415,1.29945,38798
USD_CHF,2005-07-26,1.29955,1.3061,1.29325,1.29505,39093
USD_CHF,2005-07-27,1.29505,1.29985,1.28395,1.28525,39315
USD_CHF,2005-07-28,1.28535,1.29225,1.28245,1.2895,37987
USD_CHF,2005-07-30,1.2888,1.2892,1.2876,1.2891,130
USD_CHF,2005-07-31,1.2892,1.2898,1.27175,1.27945,39750
USD_CHF,2005-08-01,1.27945,1.28035,1.27005,1.27735,39447
